Model	Treatment	Treatment target	Treatment type	BestResponse	Day_BestResponse	BestAvgResponse	Day_BestAvgResponse	TimeToDouble	Day_Last	ResponseCategory
X-2163	TAS266	DR5	single	29.099999999999994	19	19.299999999999997	12	30	30	SD
X-2163	untreated	UNKNOWN,Untreated	single	183.8	23	70.75999999999999	12	10.859154929577464	30	PD
X-2182	5FU	chemotherapy	single	120.80000000000001	15	60.30000000000001	15	12.87321063394683	15	PD
X-2182	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	627.3	16	161.60000000000002	13	6.504559270516717	16	PD
X-2182	BKM120 + LJC049	panPI3K,TNKS	combo	516.5	15	240.60000000000002	15	3	15	PD
X-2182	BYL719	PIK3CA	single	630.9	15	239.21999999999997	15	5.0941704035874436	15	PD
X-2182	BYL719 + cetuximab	PIK3CA,EGFR	combo	188.39999999999998	21	44.42500000000001	11	13.426559356136822	28	PD
X-2182	BYL719 + cetuximab + encorafenib	PIK3CA,EGFR,BRAF	combo	458.1	20	123.16	14	7.219284603421461	21	PD
X-2182	BYL719 + encorafenib	PIK3CA,BRAF	combo	487.6	22	112.26	15	8.560625814863103	24	PD
X-2182	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	651.1	18	120.30000000000001	15	8.01453104359313	18	PD
X-2182	BYL719 + binimetinib	PIK3CA,MAPK	combo	570.4	18	166.64	15	4.30952380952381	18	PD
X-2182	cetuximab	EGFR	single	291.2	20	81.68	13	7.9971305595408895	27	PD
X-2182	cetuximab + encorafenib	EGFR,BRAF	combo	358.2	20	98.4	14	7.551204819277108	21	PD
X-2182	CGM097	MDM2	single	655	13	257.18	13	3.9724950884086443	13	PD
X-2182	CKX620	MAPK	single	170.7	21	29.44	13	18.46291866028708	27	PD
X-2182	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	192.5	22	68.57999999999998	15	9.269141531322505	24	PD
X-2182	HDM201	MDM2	single	361	18	162.26000000000005	13	3.50169779286927	18	PD
X-2182	LEE011	CDK4,CDK6,CDK4/6	single	553.9	18	181.54000000000002	13	4.373617021276596	18	PD
X-2182	encorafenib	BRAF	single	755.5	10	304.025	10	3	10	PD
X-2182	LJC049	TNKS	single	842.2	7	386.9	7	3	7	PD
X-2182	LKA136	NTRK1,NTRK2,NTRK3	single	823.9	18	183.06	15	4.92747784045125	18	PD
X-2182	binimetinib	MAP2K1,MAP2K2,MAPK	single	490.6	16	172.44	13	5.3583815028901745	16	PD
X-2182	untreated	UNKNOWN,Untreated	single	336.3	21	55.17500000000001	12	10.629213483146067	21	PD
X-2182	LFW527 + binimetinib	IGF1R,MAP2K1,MAP2K2	combo	423.29999999999995	18	112.85999999999999	13	5.524495677233429	18	PD
X-2195	BGJ398	FGFR	single	133.6	34	20.849999999999994	12	23.9601593625498	37	PD
X-2195	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	108.19999999999999	27	37.55000000000001	12	25.255319148936174	37	PD
X-2195	BYL719	PIK3CA	single	145.4	27	49.724999999999994	12	13.609958506224066	37	PD
X-2195	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-60.7	21	-30.96666666666667	21	21	21	PR
X-2195	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-0.5999999999999943	10	-12.959999999999994	14	22.677966101694917	35	SD-->PD
X-2195	CGM097	MDM2	single	-16.5	16	8.755555555555546	37	37	37	SD
X-2195	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	131.3	27	33.625	12	22.118908382066277	27	PD
X-2195	HDM201	MDM2	single	-8	28	7.240000000000009	13	38	38	SD
X-2195	INC424	JAK	single	-13.299999999999997	9	-4.140000000000001	12	27.41211604095563	30	SD-->PD
X-2195	LEE011	CDK4,CDK6,CDK4/6	single	25	18	20.566666666666663	11	24	24	SD
X-2195	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-100	35	-58.84782608695652	80	80	80	CR
X-2195	LFA102	PRLR	single	34.80000000000001	21	4.3999999999999915	15	21	21	SD-->PD
X-2195	LJM716	ERBB3	single	223.10000000000002	21	51.23333333333332	11	10.011382113821139	24	PD
X-2195	LJM716 + trastuzumab	ERBB3,ERBB2	combo	244	20	62.34	14	11.660869565217391	28	PD
X-2195	LKA136	NTRK1,NTRK2,NTRK3	single	7.299999999999997	15	1.8999999999999915	15	35.95518867924528	50	SD-->PD
X-2195	LLM871	FGFR2/4	single	-54.3	25	-9.612499999999997	31	46.99250936329588	64	SD-->PD
X-2195	binimetinib	MAP2K1,MAP2K2,MAPK	single	61.900000000000006	25	13	11	31.70028818443804	32	PD
X-2195	paclitaxel	Tubulin	single	172.5	20	58.88	14	11.404388714733543	28	PD
X-2195	tamoxifen	ESR1	single	-25.799999999999997	11	-13.600000000000009	11	31	31	SD-->PD
X-2195	trastuzumab	ERBB2	single	187.5	21	44.20000000000002	15	14.889367816091955	21	PD
X-2195	untreated	UNKNOWN,Untreated	single	289.5	27	77.32499999999999	12	7.667731629392971	37	PD
X-2220	"figitumumab"""	IGF1R	single	100	5	50	5	5	5	PD
X-2220	WNT974	PORCN	single	430.20000000000005	15	215.925	13	6	15	PD
X-2220	LKA136	NTRK1,NTRK2,NTRK3	single	498.79999999999995	13	189.32	13	4.304832713754648	13	PD
X-2220	trametinib	MAPK	single	153.3	22	73.275	12	7.711822660098521	29	PD
X-2220	untreated	UNKNOWN,Untreated	single	609.2	16	269.6	13	6	16	PD
X-2239	5FU	chemotherapy	single	26.200000000000003	21	13	13	21	21	SD-->PD
X-2239	BKM120 + LJC049	panPI3K,TNKS	combo	109.5	21	25.700000000000003	13	19.5	48	PD
X-2239	BYL719	PIK3CA	single	109.80000000000001	21	36.78	13	20.19672131147541	55	PD
X-2239	BYL719 + cetuximab	PIK3CA,EGFR	combo	108.1	23	15.47999999999999	12	20.987577639751553	40	PD
X-2239	BYL719 + cetuximab + encorafenib	PIK3CA,EGFR,BRAF	combo	-21.700000000000003	10	-8.950000000000003	18	41	41	SD
X-2239	BYL719 + encorafenib	PIK3CA,BRAF	combo	-50.7	37	-31.683333333333337	56	56	56	PR
X-2239	BYL719 + binimetinib	PIK3CA,MAPK	combo	-14.5	18	-4.525000000000006	24	43	43	SD
X-2239	cetuximab	EGFR	single	194.2	24	27.55000000000001	13	17.330134357005758	28	PD
X-2239	cetuximab + encorafenib	EGFR,BRAF	combo	-38.8	34	-23.33076923076922	41	43	43	SD
X-2239	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	52.5	21	20.540000000000006	13	31.93913043478261	55	PD
X-2239	LEE011	CDK4,CDK6,CDK4/6	single	-32.2	51	-18.38666666666667	51	70	70	SD-->PD
X-2239	encorafenib	BRAF	single	81	26	26.42	13	30.386138613861387	47	PD
X-2239	LJC049	TNKS	single	237.39999999999998	24	40.875	13	14.34005763688761	36	PD
X-2239	binimetinib	MAP2K1,MAP2K2,MAPK	single	-20.5	9	-10.559999999999988	14	64.18282548476454	78	SD-->PD
X-2239	untreated	UNKNOWN,Untreated	single	115.5	21	29.659999999999997	13	19.05764411027569	43	PD
X-2239	LFW527 + binimetinib	IGF1R,MAP2K1,MAP2K2	combo	83.4	26	18.424999999999997	12	27.06183368869936	36	PD
X-2283	abraxane	Tubulin	single	376.3	16	115.71999999999997	13	7.825	16	PD
X-2283	abraxane + gemcitabine	Tubulin,chemotherapy	combo	169.5	23	47.859999999999985	14	13.7708830548926	27	PD
X-2283	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	273.5	17	71.30000000000001	13	10.056410256410256	17	PD
X-2283	BYL719	PIK3CA	single	222.8	20	94.1	14	6.849162011173185	32	PD
X-2283	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	177.60000000000002	20	95	14	6.968684759916493	32	PD
X-2283	HDM201	MDM2	single	93.9	20	97.16666666666666	20	10.192248062015503	32	PD
X-2283	gemcitabine-50mpk	chemotherapy	single	194.60000000000002	20	48.900000000000006	11	11.267281105990783	31	PD
X-2283	INC424	JAK	single	194.89999999999998	24	41.30000000000001	11	10.91413237924866	39	PD
X-2283	INC424 + binimetinib	JAK,MAPK	combo	276.7	24	58.46666666666667	14	12.55	28	PD
X-2283	LEE011	CDK4,CDK6,CDK4/6	single	277.8	20	42.640000000000015	13	11.264462809917354	23	PD
X-2283	WNT974	PORCN	single	275.1	16	87.80000000000001	13	7.932668329177057	16	PD
X-2283	LKA136	NTRK1,NTRK2,NTRK3	single	202	20	61.70000000000002	13	10.577235772357723	29	PD
X-2283	binimetinib-3.5mpk	MAPK	single	465.29999999999995	20	134.82	13	2	22	PD
X-2283	trametinib	MAPK	single	311.4	25	24.959999999999994	13	12.7491961414791	39	PD
X-2306	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	8.099999999999994	12	0.6500000000000057	12	32	32	SD-->PD
X-2306	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	91.69999999999999	20	16.224999999999994	13	23.161904761904765	27	PD
X-2306	CGM097	MDM2	single	-47	17	-26.814285714285717	22	22	22	SD
X-2306	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	0.09999999999999432	13	-0.5250000000000057	13	31	31	SD-->PD
X-2306	dacarbazine	chemotherapy	single	-9.700000000000003	13	-8.625	13	41	41	SD-->PD
X-2306	LDE225	SMO	single	47.30000000000001	25	11.25	12	32	32	PD
X-2306	LDK378	ALK	single	76.80000000000001	22	23.040000000000006	12	27.8955223880597	29	PD
X-2306	LEE011	CDK4,CDK6,CDK4/6	single	3.5	23	0.3499999999999943	11	99	99	SD-->PD
X-2306	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	5	55	-3.9000000000000057	13	68	68	SD-->PD
X-2306	LEE011 + binimetinib	CDK4,CDK6,MAP2K1,MAP2K2,CDK4/6,MAPK	combo	-55.1	50	-36.11304347826086	165	201	201	PR
X-2306	WNT974	PORCN	single	134.2	20	59.12	14	11.359223300970871	27	PD
X-2306	LGW813	IAP	single	41.80000000000001	21	9.825000000000003	12	26.709302325581394	32	PD
X-2306	encorafenib	BRAF	single	145.4	20	26.674999999999997	12	15.90990990990991	28	PD
X-2306	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-21.900000000000006	24	-9.657142857142858	24	68	68	SD-->PD
X-2306	binimetinib	MAP2K1,MAP2K2,MAPK	single	-6.700000000000003	19	-5.525000000000006	11	32	32	SD-->PD
X-2306	TAS266	DR5	single	153.5	22	18.47999999999999	14	18.98761261261261	30	PD
X-2306	untreated	UNKNOWN,Untreated	single	241.60000000000002	20	62	12	8.54109589041096	27	PD
X-2339	abraxane	Tubulin	single	148	21	48.599999999999994	11	14.471698113207546	32	PD
X-2339	abraxane + gemcitabine	Tubulin,chemotherapy	combo	48.599999999999994	23	17.879999999999995	13	33.80851063829787	69	PD
X-2339	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	19.400000000000006	80	20.02000000000001	14	24.526690391459073	80	SD-->PD
X-2339	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-70.5	89	-45.385714285714286	99	99	99	PR
X-2339	BYL719	PIK3CA	single	-8.599999999999994	13	-4.016666666666666	17	68.97520661157024	69	SD-->PD
X-2339	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	8.400000000000006	11	2.0999999999999943	11	62.69318181818182	63	SD-->PD
X-2339	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-43.9	13	-26.98571428571428	20	51	51	SD-->PD
X-2339	HDM201	MDM2	single	55.900000000000006	20	9.940000000000012	13	26.271186440677965	55	PD
X-2339	"figitumumab"""	IGF1R	single	39.400000000000006	26	29.125	12	42.36363636363637	92	PD
X-2339	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	-36.9	70	-13.47999999999999	70	86	86	SD-->PD
X-2339	gemcitabine-50mpk	chemotherapy	single	48.400000000000006	32	21.75	12	33.867310012062724	78	PD
X-2339	INC424	JAK	single	41.900000000000006	21	4.575000000000003	11	63	63	PD
X-2339	INC424 + binimetinib	JAK,MAPK	combo	-39	62	-15.385714285714286	72	72	72	SD
X-2339	LEE011	CDK4,CDK6,CDK4/6	single	3.299999999999997	64	7.179999999999993	12	89	89	SD-->PD
X-2339	WNT974	PORCN	single	-37.2	10	-17.1875	21	21	21	SD
X-2339	LKA136	NTRK1,NTRK2,NTRK3	single	154.4	23	24.040000000000006	12	16.17234262125903	58	PD
X-2339	binimetinib	MAP2K1,MAP2K2,MAPK	single	-44.7	82	-11.15357142857144	99	99	99	SD
X-2339	binimetinib-3.5mpk	MAPK	single	-70.4	84	-30.00344827586207	101	101	101	PR
X-2339	trametinib	MAPK	single	-45.8	84	-8.400000000000006	33	91	91	SD-->PD
X-2339	untreated	UNKNOWN,Untreated	single	35	21	12.099999999999994	13	36.5	91	PD
X-2344	BGJ398	FGFR	single	153	24	53.81999999999999	18	13.71631205673759	31	PD
X-2344	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-41.3	29	-15.691666666666663	43	43	43	SD
X-2344	BYL719	PIK3CA	single	245.8	22	48.82499999999999	11	10.477011494252874	25	PD
X-2344	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-46.8	15	-35.32857142857142	25	88	88	SD-->PD
X-2344	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-28.5	15	-13.86	15	28.924855491329478	46	SD-->PD
X-2344	CGM097	MDM2	single	492.6	18	132.3	11	4.8815533980582515	18	PD
X-2344	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	143.6	22	23.224999999999994	11	17.49438202247191	33	PD
X-2344	HDM201	MDM2	single	350	22	87.475	11	5.779128672745694	25	PD
X-2344	INC424	JAK	single	488.4	22	96.10000000000002	11	6.449809402795426	25	PD
X-2344	LEE011	CDK4,CDK6,CDK4/6	single	147.4	20	52.69999999999999	13	14.880478087649402	20	PD
X-2344	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-38.3	13	-21.200000000000003	24	24	24	SD
X-2344	LFA102	PRLR	single	217.10000000000002	21	48.88	14	12.190751445086704	24	PD
X-2344	LJM716	ERBB3	single	-22.5	10	-13.879999999999995	13	27	27	SD
X-2344	LJM716 + trastuzumab	ERBB3,ERBB2	combo	-92.1	28	-27.400000000000006	28	28	28	PR
X-2344	LKA136	NTRK1,NTRK2,NTRK3	single	706.9	18	216.47500000000002	11	4	18	PD
X-2344	LLM871	FGFR2/4	single	270	21	78.12	13	8.081145584725537	34	PD
X-2344	binimetinib	MAP2K1,MAP2K2,MAPK	single	298.2	18	111.625	11	4	18	PD
X-2344	paclitaxel	Tubulin	single	345.5	21	69.5	14	10.950173812282735	24	PD
X-2344	tamoxifen	ESR1	single	432.9	18	62.859999999999985	11	8.7443915703603	18	PD
X-2344	trastuzumab	ERBB2	single	110.30000000000001	24	14.02000000000001	14	19.821782178217823	24	PD
X-2344	untreated	UNKNOWN,Untreated	single	276.1	13	113.1	13	6.976851851851851	13	PD
X-2344	LFW527 + everolimus	IGF1R,MTOR	combo	-18.5	20	-8.799999999999997	24	67.70588235294117	76	SD-->PD
X-2353	BGJ398	FGFR	single	99	21	33.95999999999998	14	21.087976539589445	91	PD
X-2353	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	92.6	21	21.840000000000003	14	24.204545454545453	84	PD
X-2353	BYL719	PIK3CA	single	-6.900000000000006	10	-5.1200000000000045	14	50.97872340425532	91	SD-->PD
X-2353	BYL719 + LEE011	PIK3CA,CDK4/6	combo	2.700000000000003	84	3.2750000000000057	11	95	95	SD
X-2353	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	45.80000000000001	14	52.640000000000015	14	8.981949458483754	14	PD
X-2353	CGM097	MDM2	single	94.30000000000001	21	23.74000000000001	14	21.58361774744027	70	PD
X-2353	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	48.80000000000001	26	8.25	11	35.99999999999999	74	PD
X-2353	HDM201	MDM2	single	140.7	21	27.840000000000003	14	15.741144414168938	56	PD
X-2353	INC424	JAK	single	78.5	26	18.775000000000006	11	30.797814207650273	88	PD
X-2353	LEE011	CDK4,CDK6,CDK4/6	single	-7.200000000000003	11	-9.150000000000006	11	116	116	SD-->PD
X-2353	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-18.799999999999997	11	-11.350000000000009	17	95	95	SD
X-2353	LFA102	PRLR	single	79.6	22	20.275000000000006	13	24.111888111888113	35	PD
X-2353	LJM716	ERBB3	single	-19.200000000000003	14	-12.599999999999994	14	70.84	92	SD-->PD
X-2353	LJM716 + trastuzumab	ERBB3,ERBB2	combo	20.099999999999994	13	13.679999999999993	13	38.30588235294118	91	SD-->PD
X-2353	LKA136	NTRK1,NTRK2,NTRK3	single	59.69999999999999	26	8.525000000000006	11	30.46979865771812	74	PD
X-2353	LLM871	FGFR2/4	single	66.5	21	21.299999999999997	14	26.877192982456144	77	PD
X-2353	binimetinib	MAP2K1,MAP2K2,MAPK	single	1.4000000000000057	56	10	11	76.75	88	SD-->-->PD
X-2353	paclitaxel	Tubulin	single	16.599999999999994	10	13.575000000000003	13	71.02	91	SD-->PD
X-2353	tamoxifen	ESR1	single	153.5	21	47.44	14	13.805352798053528	56	PD
X-2353	trastuzumab	ERBB2	single	201.2	22	42.69999999999999	13	14.346218487394959	49	PD
X-2353	untreated	UNKNOWN,Untreated	single	131.1	21	32.359999999999985	14	16.33823529411765	56	PD
X-2353	LFW527 + everolimus	IGF1R,MTOR	combo	-45.9	28	-15.92307692307692	41	136.62459546925567	157	SD-->PD
X-2374	5FU	chemotherapy	single	18	10	15.140000000000015	16	47.80263157894737	92	SD-->PD
X-2374	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-79.1	43	5.6200000000000045	16	37.07692307692307	43	SD-->PD
X-2374	BKM120 + LJC049	panPI3K,TNKS	combo	107.30000000000001	24	31.30000000000001	14	21.43859649122807	28	PD
X-2374	BYL719	PIK3CA	single	136.9	21	25.200000000000003	14	18.410526315789472	42	PD
X-2374	BYL719 + cetuximab	PIK3CA,EGFR	combo	54.69999999999999	23	27.375	12	51.02777777777778	89	PD
X-2374	BYL719 + cetuximab + encorafenib	PIK3CA,EGFR,BRAF	combo	91.1	23	28.80000000000001	12	23.79940119760479	33	PD
X-2374	BYL719 + encorafenib	PIK3CA,BRAF	combo	85.80000000000001	31	20.340000000000003	14	27.251612903225805	63	PD
X-2374	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	58.5	21	11.325000000000003	14	22.237574552683895	45	PD
X-2374	BYL719 + binimetinib	PIK3CA,MAPK	combo	-5.799999999999997	48	9.038095238095252	76	89	89	SD-->-->PD
X-2374	cetuximab	EGFR	single	11.099999999999994	10	14.059999999999988	14	65.45454545454545	91	SD-->PD
X-2374	cetuximab + encorafenib	EGFR,BRAF	combo	48.30000000000001	24	22.22500000000001	14	26.02944062806673	44	PD
X-2374	CKX620	MAPK	single	-13.400000000000006	21	-3.049999999999997	21	44	44	SD
X-2374	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	34.599999999999994	21	5.733333333333334	13	23.76825396825397	25	SD-->PD
X-2374	HDM201	MDM2	single	51.80000000000001	23	6.900000000000006	16	28	28	PD
X-2374	LEE011	CDK4,CDK6,CDK4/6	single	6.5	23	23.950000000000003	23	91	91	SD
X-2374	encorafenib	BRAF	single	375.9	21	78.625	16	10.396174863387978	21	PD
X-2374	LJC049	TNKS	single	94.9	21	27.799999999999997	16	21.36778846153846	28	PD
X-2374	LKA136	NTRK1,NTRK2,NTRK3	single	168.10000000000002	21	61.55000000000001	16	12.796370967741936	28	PD
X-2374	binimetinib	MAP2K1,MAP2K2,MAPK	single	-3.4000000000000057	63	7.133333333333326	23	91	91	SD-->PD
X-2374	untreated	UNKNOWN,Untreated	single	132.2	23	26.039999999999992	14	15.95863309352518	35	PD
X-2374	LFW527 + binimetinib	IGF1R,MAP2K1,MAP2K2	combo	-22.5	44	6.729411764705887	55	155	155	SD-->-->PD
X-2403	5FU	chemotherapy	single	15	17	19.049999999999997	17	42	42	SD-->PD
X-2403	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	61.099999999999994	21	15.375	11	27	27	PD
X-2403	BKM120 + LJC049	panPI3K,TNKS	combo	239.39999999999998	21	48.06	14	11.493055555555555	28	PD
X-2403	BYL719	PIK3CA	single	76.4	34	25.700000000000003	14	22.12568306010929	37	PD
X-2403	BYL719 + cetuximab	PIK3CA,EGFR	combo	-14.900000000000006	15	-13.100000000000009	15	38.11834319526627	67	SD-->PD
X-2403	BYL719 + cetuximab + encorafenib	PIK3CA,EGFR,BRAF	combo	-93.9	15	-21.159999999999997	15	15	15	PR
X-2403	BYL719 + encorafenib	PIK3CA,BRAF	combo	163.39999999999998	24	33.22	14	15.215716486902927	28	PD
X-2403	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	139.5	20	41	11	11.964285714285714	27	PD
X-2403	BYL719 + binimetinib	PIK3CA,MAPK	combo	134.6	21	13.140000000000015	14	16.463276836158194	28	PD
X-2403	cetuximab	EGFR	single	72.69999999999999	21	18.233333333333334	12	24.710407239819006	54	PD
X-2403	cetuximab + encorafenib	EGFR,BRAF	combo	32.900000000000006	12	24.633333333333326	12	12	12	SD
X-2403	CGM097	MDM2	single	49.19999999999999	20	10.420000000000002	13	28	28	PD
X-2403	CKX620	MAPK	single	-17.200000000000003	10	-12.079999999999998	14	41	41	SD-->PD
X-2403	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	26.900000000000006	21	4.900000000000006	11	41	41	SD
X-2403	HDM201	MDM2	single	-1.2000000000000028	16	2.75	16	35	35	SD-->PD
X-2403	LEE011	CDK4,CDK6,CDK4/6	single	92	24	20.620000000000005	14	19.879478827361563	28	PD
X-2403	encorafenib	BRAF	single	473	21	114.69999999999999	14	4.329490874159462	24	PD
X-2403	LJC049	TNKS	single	361.8	21	137.85999999999999	14	6.8494117647058825	28	PD
X-2403	LKA136	NTRK1,NTRK2,NTRK3	single	300.4	25	48.974999999999994	11	11.405405405405405	28	PD
X-2403	binimetinib	MAP2K1,MAP2K2,MAPK	single	273	21	82.07999999999998	14	6.436766623207301	28	PD
X-2403	untreated	UNKNOWN,Untreated	single	217.10000000000002	21	62.599999999999994	14	12.233502538071065	28	PD
X-2428	abraxane	Tubulin	single	102.9	21	52.625	11	12.59541188738269	42	PD
X-2428	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-47.9	79	-3.152173913043484	79	79	79	SD-->PD
X-2428	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-37.9	58	-13.125	12	77.11304347826088	78	SD-->PD
X-2428	BKM120 + LDE225	panPI3K,SMO	combo	-63.1	49	-39.68947368421052	63	81	81	PR
X-2428	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-57.9	73	-40.76521739130435	77	81	81	PR
X-2428	BYL719	PIK3CA	single	-1.7999999999999972	10	2.4000000000000057	13	31.992125984251967	55	SD-->PD
X-2428	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	15	20	17.885714285714286	20	97	97	SD-->PD
X-2428	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-5.099999999999994	14	-2.239999999999995	14	87.48684210526316	122	SD-->PD
X-2428	HDM201	MDM2	single	220.60000000000002	20	55.38	13	13.05111821086262	24	PD
X-2428	"figitumumab"""	IGF1R	single	19.900000000000006	20	32.81999999999999	13	32.445086705202314	57	PD
X-2428	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	-79.1	35	-57.55263157894737	68	90	90	PR-->-->PD
X-2428	gemcitabine-50mpk	chemotherapy	single	78.80000000000001	24	40.72	14	31.858447488584474	91	PD
X-2428	INC424	JAK	single	78.19999999999999	20	9.375	13	22.477272727272727	55	PD
X-2428	LEE011	CDK4,CDK6,CDK4/6	single	14.200000000000003	85	12.299999999999997	12	89	89	SD-->PD
X-2428	WNT974	PORCN	single	55.19999999999999	13	35.099999999999994	13	13	13	PD
X-2428	LKA136	NTRK1,NTRK2,NTRK3	single	87	23	49.22	13	24.19815668202765	37	PD
X-2428	binimetinib	MAP2K1,MAP2K2,MAPK	single	-57.2	74	-15.539130434782606	77	77	77	SD
X-2428	binimetinib-3.5mpk	MAPK	single	-89.2	68	-54.10833333333333	82	82	82	PR
X-2428	trametinib	MAPK	single	-5	33	-4.5	11	59.262793914246195	61	SD-->PD
X-2428	untreated	UNKNOWN,Untreated	single	-58.3	78	-34.37777777777778	99	99	99	PR
X-2470	abraxane	Tubulin	single	98.4	28	-0.5499999999999972	11	19.45816733067729	49	PD
X-2470	abraxane + gemcitabine	Tubulin,chemotherapy	combo	25.299999999999997	69	31.920000000000016	14	79	79	PD
X-2470	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-3.5	33	10.25	15	56.737541528239205	57	SD-->PD
X-2470	BYL719	PIK3CA	single	-2.299999999999997	10	2.759999999999991	14	40.9041095890411	70	SD-->PD
X-2470	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-8.400000000000006	31	1.2600000000000051	14	67.14681440443213	83	SD-->PD
X-2470	"figitumumab"""	IGF1R	single	164.7	21	52.366666666666674	11	9.33782129742962	35	PD
X-2470	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	98.19999999999999	30	43.47999999999999	12	15.627177700348431	33	PD
X-2470	INC424	JAK	single	8.099999999999994	17	6.640000000000015	14	47.888888888888886	76	SD-->PD
X-2470	LEE011	CDK4,CDK6,CDK4/6	single	37.099999999999994	40	1.0999999999999943	11	34.247933884297524	54	PD
X-2470	WNT974	PORCN	single	130.6	20	10.200000000000003	12	16.805845511482257	29	PD
X-2470	LKA136	NTRK1,NTRK2,NTRK3	single	430.1	22	104.07999999999998	13	6.173134328358209	22	PD
X-2470	binimetinib-3.5mpk	MAPK	single	-42.8	57	10.274999999999991	97	104	104	SD-->-->PD
X-2470	trametinib	MAPK	single	-55.7	59	-26.771428571428572	68	81	81	PR-->-->PD
X-2470	untreated	UNKNOWN,Untreated	single	133.9	20	37.620000000000005	12	16.315217391304348	33	PD
X-2483	5FU	chemotherapy	single	54.400000000000006	23	13.5	13	50.38251366120219	70	PD
X-2483	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	8.099999999999994	11	1.5499999999999972	11	39.97345132743363	70	SD-->PD
X-2483	BKM120 + LJC049	panPI3K,TNKS	combo	61.900000000000006	21	9.625	11	29.5	36	PD
X-2483	BYL719	PIK3CA	single	43.30000000000001	23	13.78	13	40.689655172413794	70	PD
X-2483	BYL719 + cetuximab	PIK3CA,EGFR	combo	70.5	21	16.125	11	24.722397476340696	47	PD
X-2483	BYL719 + cetuximab + encorafenib	PIK3CA,EGFR,BRAF	combo	10.5	14	11.72	14	94	94	SD
X-2483	BYL719 + encorafenib	PIK3CA,BRAF	combo	2	92	5.974999999999994	11	99	99	SD
